time,sentiment_score,tweet volume,Weighted Sentiment,Volume BCH,open BCH
6/24/2021 6:00,0.006992244,23272,162.7234938,4506.045772,482.9966667
6/24/2021 9:00,0.00722922,22772,164.623807,2584.44559,487.7
6/24/2021 12:00,0.000430556,28810,12.40431998,3575.371175,490.9633333
6/24/2021 15:00,-0.008726593,34933,-304.8460854,6890.956918,488.2966667
6/24/2021 18:00,-0.024950034,32802,-818.4110177,2224.072685,490.1966667
6/24/2021 21:00,-0.06457608,24016,-1550.859135,3480.50392,486.5
6/25/2021 0:00,-0.047720517,25177,-1201.459445,4503.949157,487.32
6/25/2021 3:00,-0.00761694,24670,-187.9099137,1997.569562,489.19
6/25/2021 6:00,-0.051774855,23614,-1222.61142,2268.562818,478.3566667
6/25/2021 9:00,-0.060745144,24704,-1500.648036,2583.808665,469.2933333
6/25/2021 12:00,-0.049800845,32183,-1602.740606,4324.890982,468.7133333
6/25/2021 15:00,-0.053293918,38423,-2047.712202,5951.23921,461.3933333
6/25/2021 18:00,-0.05174993,32767,-1695.68994,3702.371395,460.7033333
6/25/2021 21:00,-0.099771429,22988,-2293.545605,4220.716017,458.6766667
6/26/2021 0:00,-0.036772475,18997,-698.5667129,4542.791381,454.7166667
6/26/2021 3:00,-0.004541155,17956,-81.54098331,2944.469713,456.73
6/26/2021 6:00,0.049504142,22669,1122.209387,4592.21826,449.3133333
6/26/2021 9:00,0.069128235,24400,1686.728925,4190.299304,437.1833333
6/26/2021 12:00,0.062656665,31804,1992.732566,3627.44554,442.3833333
6/26/2021 15:00,0.001308099,33342,43.61462426,2736.114853,442.4633333
6/26/2021 18:00,-0.021218916,25756,-546.5143909,1794.977207,445.6933333
6/26/2021 21:00,-0.060620141,19279,-1168.695698,3394.858648,447.06
6/27/2021 0:00,-0.065403106,18403,-1203.613363,3807.668345,462.6666667
6/27/2021 3:00,-0.005276765,15939,-84.10635995,3507.849268,467.9233333
6/27/2021 6:00,-0.036144474,17224,-622.5524284,2522.669187,464.1466667
6/27/2021 9:00,-0.014112378,18088,-255.2646849,4384.488623,455.8733333
6/27/2021 12:00,-0.025662825,27013,-693.2298963,2722.913416,457.1966667
6/27/2021 15:00,-0.022497213,29458,-662.722889,1360.125213,455.86
6/27/2021 18:00,-0.013097356,25209,-330.1712506,1437.820912,451.4166667
6/27/2021 21:00,-0.042324309,23963,-1014.217411,4012.337511,458.7166667
6/28/2021 0:00,-0.013817249,19941,-275.5297598,2495.774266,475.5433333
6/28/2021 3:00,0.110044742,22685,2496.364968,5019.824786,476.7766667
6/28/2021 6:00,0.153132547,28022,4291.080237,2949.291096,482.88
6/28/2021 9:00,0.051764,26013,1346.536929,3129.254813,482.1133333
6/28/2021 12:00,0.052569946,33439,1757.88644,12573.13851,475.8133333
6/28/2021 15:00,0.052149239,37181,1938.960845,22575.774,504.39
6/28/2021 18:00,0.018155428,30421,552.3062806,4018.905685,502.26
6/28/2021 21:00,-0.030074434,23613,-710.1476104,4429.878671,504.63
6/29/2021 0:00,-0.022622475,21604,-488.7359475,3559.523956,506.7866667
6/29/2021 3:00,0.056029484,18870,1057.276364,3298.282151,505.0533333
6/29/2021 6:00,0.032088607,21755,698.0876478,5068.42467,515.3666667
6/29/2021 9:00,0.016933432,27510,465.8387098,6090.622686,539.8166667
6/29/2021 12:00,0.021675223,38122,826.3028328,6457.802396,541.3466667
6/29/2021 15:00,0.010245158,35609,364.8198397,3679.014539,535.7066667
6/29/2021 18:00,-0.061061086,30990,-1892.283057,4191.763768,534.6966667
6/29/2021 21:00,-0.095502761,23425,-2237.152177,5793.299568,524.13
6/30/2021 0:00,-0.022662148,20116,-455.8717722,3490.637084,525.83
6/30/2021 3:00,-0.037965908,19444,-738.2091113,5858.621046,518.65
6/30/2021 6:00,-0.001332089,20424,-27.20658077,1938.113038,516.3333333
6/30/2021 9:00,-0.014573164,23110,-336.7858121,2884.857612,508.92
6/30/2021 12:00,-0.02253694,31636,-712.9786445,3450.755839,512.3266667
6/30/2021 15:00,0.023232365,38226,888.0803762,3465.533458,503.8966667
6/30/2021 18:00,-0.029299391,32122,-941.1550339,4825.564423,518.56
6/30/2021 21:00,-0.034508403,24830,-856.8436514,2663.696441,521.7233333
7/1/2021 0:00,-0.066974303,20977,-1404.919951,2256.276003,524.1166667
7/1/2021 3:00,-0.018121088,18632,-337.6321098,3168.754955,511.1733333
7/1/2021 6:00,-0.01945861,21202,-412.5614545,6202.773983,500.22
7/1/2021 9:00,-0.004227576,25459,-107.6298674,2192.113473,490.25
7/1/2021 12:00,-0.026968392,29478,-794.9742543,2732.547382,493.42
7/1/2021 15:00,0.003845686,36938,142.0519624,2332.972864,490.7766667
7/1/2021 18:00,-0.011348647,31944,-362.5211726,4487.473314,495.6833333
7/1/2021 21:00,-0.026302164,24554,-645.823329,20990.50654,498.58
7/2/2021 0:00,-0.004642607,21617,-100.359226,3850.408831,496.9733333
7/2/2021 3:00,0.013545928,19228,260.4610985,2696.984229,488.2066667
7/2/2021 6:00,0.067053162,23193,1555.163988,5419.672678,483.1133333
7/2/2021 9:00,0.089103853,26863,2393.596803,3439.082194,481.92
7/2/2021 12:00,0.034281126,34001,1165.592554,2365.648953,484.4466667
7/2/2021 15:00,0.016331704,32601,532.4298827,1111.200302,491.6166667
7/2/2021 18:00,-0.03785824,30116,-1140.13877,1058.575651,487.06
7/2/2021 21:00,-0.076546932,23144,-1771.602202,1410.069613,489.6333333
7/3/2021 0:00,-0.039302389,17687,-695.1413459,3372.410852,495.23
7/3/2021 3:00,0.015138576,15547,235.3594434,1002.483316,491.99
7/3/2021 6:00,0.017541839,18593,326.155409,2289.396599,497.5766667
7/3/2021 9:00,0.093929289,23087,2168.545487,2408.100382,510.8833333
7/3/2021 12:00,0.094369235,32084,3027.742539,1479.65794,508.9966667
7/3/2021 15:00,0.058409675,30309,1770.338832,1182.293187,509.24
7/3/2021 18:00,0.018917784,23217,439.2141995,830.1804044,507.2066667
7/3/2021 21:00,-0.006051313,19082,-115.4711563,1403.425434,503.1833333
7/4/2021 0:00,-0.001823768,16571,-30.22166593,879.0892019,500.6466667
7/4/2021 3:00,0.046188104,15172,700.7659134,797.237849,501.8833333
7/4/2021 6:00,-0.012276914,19979,-245.2804603,1432.731006,517.82
7/4/2021 9:00,0.047321977,18214,861.922487,1678.694319,519.7766667
7/4/2021 12:00,0.008440956,25867,218.3422201,7239.526421,524.5766667
7/4/2021 15:00,0.015088164,31277,471.9125132,2430.996589,535.8266667
7/4/2021 18:00,-0.058800466,32181,-1892.257808,2133.619388,534.93
7/4/2021 21:00,-0.074345913,22633,-1682.671048,4497.244666,532.9333333
7/5/2021 0:00,0.020490762,20473,419.5073727,2910.264417,522.6566667
7/5/2021 3:00,0.063512741,19309,1226.36751,2032.661697,516.9233333
7/5/2021 6:00,0.041002103,22480,921.7272816,1145.078721,516.7233333
7/5/2021 9:00,0.03561213,23963,853.3734682,3603.81632,515.6933333
7/5/2021 12:00,0.019638514,32392,636.1307494,2517.126932,494.9933333
7/5/2021 15:00,0.038611028,35391,1366.482903,3597.335145,502.7066667
7/5/2021 18:00,-0.063414628,29748,-1886.458357,2869.360543,511.5633333
7/5/2021 21:00,-0.041649224,18843,-784.7963187,1965.781115,511.6633333
7/6/2021 0:00,0.051417452,18662,959.552492,1464.855661,509.2866667
7/6/2021 3:00,0.05181244,20261,1049.771837,3827.911709,515.5566667
7/6/2021 6:00,0.065341692,21519,1406.08787,1790.022193,523.68
7/6/2021 9:00,-0.003423643,24648,-84.38595561,2851.800834,512.5633333
7/6/2021 12:00,-0.020366337,31033,-632.0285233,1350.615746,511.8833333
7/6/2021 15:00,0.009665146,30808,297.7638292,1492.697435,508.74
7/6/2021 18:00,-0.061420824,26720,-1641.164427,797.3181239,506.2266667
7/6/2021 21:00,-0.056496484,21950,-1240.097833,1330.229231,504.32
7/7/2021 0:00,0.06911787,20735,1433.15903,1750.199679,510.23
7/7/2021 3:00,0.124428619,22650,2818.308212,4549.333337,520.8366667
7/7/2021 6:00,0.070461659,23002,1620.759079,2874.661128,525.0933333
7/7/2021 9:00,0.030200151,22470,678.5973966,2287.200229,528.04
7/7/2021 12:00,0.054192383,32439,1757.9467,3389.934164,531.15
7/7/2021 15:00,0.09191704,36608,3364.899014,3855.016671,522.1733333
7/7/2021 18:00,-0.076219087,29880,-2277.426306,2535.039967,520.2466667
7/7/2021 21:00,-0.091630349,23867,-2186.941547,3202.890822,513.9866667
7/8/2021 0:00,-0.015719598,21844,-343.3788908,5331.800581,499.7433333
7/8/2021 3:00,-0.077631826,20951,-1626.464382,1556.928561,500.1533333
7/8/2021 6:00,-0.146137287,26333,-3848.233169,2760.583324,490.08
7/8/2021 9:00,-0.084985661,30248,-2570.646287,2060.890676,485.8733333
7/8/2021 12:00,0.062849784,43142,2711.46537,4346.033094,491.66
7/8/2021 15:00,0.024702204,43159,1066.122415,2430.057338,494.9233333
7/8/2021 18:00,-0.030950386,31202,-965.7139302,1385.702792,497.22
7/8/2021 21:00,-0.061483215,23361,-1436.309388,2260.93688,488.8166667
7/9/2021 0:00,-0.009092616,22823,-207.5207651,6440.645558,480.2833333
7/9/2021 3:00,0.005239155,23391,122.5490727,2236.437984,485.3833333
7/9/2021 6:00,-0.002621691,24492,-64.21045638,1307.594494,488
7/9/2021 9:00,-0.031975621,26127,-835.4270606,1587.628273,482.8466667
7/9/2021 12:00,-0.039719877,33207,-1318.977953,2358.860907,491.0433333
7/9/2021 15:00,-0.018489583,33248,-614.741652,2102.289838,503.8233333
7/9/2021 18:00,-0.075803518,29435,-2231.276553,3833.158319,502.11
7/9/2021 21:00,-0.11624707,22864,-2657.873016,2280.9133,506.1433333
7/10/2021 0:00,0.001554889,21283,33.09270658,2785.910195,504
7/10/2021 3:00,0.053391222,19693,1051.433334,4047.000322,494.58
7/10/2021 6:00,-0.046087482,20197,-930.8288798,884.0929797,494.4966667
7/10/2021 9:00,-0.090526876,21365,-1934.106699,672.0280605,493.4466667
7/10/2021 12:00,0.040366551,36483,1472.692889,833.8952315,493.5966667
7/10/2021 15:00,-0.01522316,35216,-536.0988116,1492.065418,495.71
7/10/2021 18:00,-0.02180129,24519,-534.5458389,1744.922837,487.72
7/10/2021 21:00,-0.069095017,18327,-1266.304368,2112.593477,493.4266667
7/11/2021 0:00,-0.048798886,17212,-839.9264338,2389.56655,498.95
7/11/2021 3:00,0.030026813,20849,626.0290325,1852.750007,494.7633333
7/11/2021 6:00,0.002336001,21561,50.36650749,1841.125423,492.36
7/11/2021 9:00,-0.075611004,22254,-1682.647289,1833.507086,494.5866667
7/11/2021 12:00,-0.01830136,27803,-508.8327066,704.9761469,495.8866667
7/11/2021 15:00,0.090251414,32896,2968.910527,923.2749994,498.5966667
7/11/2021 18:00,-0.049643414,24782,-1230.263095,431.9465378,495.3766667
7/11/2021 21:00,-0.041298267,23516,-971.1700361,1188.640701,498.37
7/12/2021 0:00,0.060252629,20218,1218.187654,2277.468723,498.9466667
7/12/2021 3:00,0.05134749,19026,976.9373468,2006.312467,504.7166667
7/12/2021 6:00,0.018841247,20127,379.2177768,1163.99966,503.9366667
7/12/2021 9:00,0.11855427,26870,3185.553229,3341.126264,495.71
7/12/2021 12:00,0.060173201,33807,2034.275407,2379.66862,488.2233333
7/12/2021 15:00,0.268840902,53139,14285.9367,2698.669193,485.9766667
7/12/2021 18:00,0.060306439,31750,1914.729423,2533.026271,476.8866667
7/12/2021 21:00,0.005022111,24572,123.4033021,1109.354644,478.2233333
7/13/2021 0:00,0.060797607,24947,1516.717901,1441.703756,480.8466667
7/13/2021 3:00,0.166853459,25792,4303.484419,3156.636461,481.8966667
7/13/2021 6:00,0.068534576,25133,1722.479486,2427.428871,477.03
7/13/2021 9:00,0.123719091,26357,3260.864093,1436.589654,481.2366667
7/13/2021 12:00,0.055198502,36297,2003.540012,4309.335256,470.52
7/13/2021 15:00,0.188490249,42626,8034.585365,3730.143654,472.5933333
7/13/2021 18:00,-0.073534058,29644,-2179.843607,2444.106888,467.2366667
7/13/2021 21:00,-0.018434595,21288,-392.435666,1318.548433,465.14
7/14/2021 0:00,0.001201727,20570,24.71951416,3348.398713,459.2866667
7/14/2021 3:00,0.07876174,21177,1667.937368,3581.983551,452.4
7/14/2021 6:00,0.048904356,23006,1125.093608,1108.241611,447.9233333
7/14/2021 9:00,0.0215298,24993,538.0942947,2427.838832,457.3566667
7/14/2021 12:00,0.075060765,36787,2761.260373,2564.987916,468.3266667
7/14/2021 15:00,0.059752774,34431,2057.347754,4574.279713,473.4866667
7/14/2021 18:00,-0.043238897,27482,-1188.291363,2536.017653,470.6833333
7/14/2021 21:00,-0.062115984,22505,-1397.920223,2446.45827,469.4733333
7/15/2021 0:00,-0.010952574,21093,-231.0226337,4454.468559,465.8233333
7/15/2021 3:00,0.013546757,19456,263.5656948,2230.311765,458.9333333
7/15/2021 6:00,-0.011868518,23088,-274.0203546,884.3195562,454.0633333
7/15/2021 9:00,-0.004366403,25234,-110.1818184,1343.685315,454.8
7/15/2021 12:00,-0.015148733,31740,-480.8207842,1832.304389,450.2
7/15/2021 15:00,-0.023533766,34565,-813.4446307,2261.899135,450.46
7/15/2021 18:00,-0.02794676,27817,-777.3950341,3123.479042,452.3233333
7/15/2021 21:00,-0.069044369,21877,-1510.483668,2853.80103,456.69
7/16/2021 0:00,-0.05549446,20394,-1131.754013,2348.626221,456.56
7/16/2021 3:00,0.003336251,19613,65.4338833,2252.25847,462.05
7/16/2021 6:00,-0.004180174,21589,-90.24578189,3750.127613,455.4733333
7/16/2021 9:00,0.073040404,27958,2042.063603,2012.87792,442.5833333
7/16/2021 12:00,0.028131132,33259,935.6133342,1751.261836,443.01
7/16/2021 15:00,0.026706298,33279,888.7589071,1487.704898,448.12
7/16/2021 18:00,-0.048819667,27197,-1327.748496,2057.025777,446.18
7/16/2021 21:00,-0.078567677,20209,-1587.774175,1610.385413,442.3533333
7/17/2021 0:00,-0.059033271,18238,-1076.648802,5747.990307,440.5433333
7/17/2021 3:00,-0.010675769,18590,-198.4625426,3782.838878,435.0866667
7/17/2021 6:00,-0.016052899,19695,-316.1618443,2057.275374,437.8166667
7/17/2021 9:00,-0.007261745,20159,-146.3895139,3031.374143,436.82
7/17/2021 12:00,-0.041025678,26502,-1087.262508,1916.526052,433.9166667
7/17/2021 15:00,0.001399395,27529,38.52395797,1061.627169,436.6366667
